85238 1324
4291 303 1
4292 5 1
4292 56 1
4292 267 1
4292 403 1
4293 22 1
4293 114 1
4293 193 1
4294 1 1
4294 112 1
4294 268 1
4295 16 1
4295 96 1
4295 113 1
4296 267 1
4296 668 1
4297 5 1
4297 16 1
4297 23 1
4298 1 1
4298 222 1
4298 269 1
4299 86 1
4299 199 1
4300 31 1
4300 42 1
4301 2 1
4301 39 1
4301 84 1
4302 51 1
4302 71 1
4302 200 1
4303 65 1
4303 72 1
4303 682 1
4304 5 1
4304 65 1
4304 683 1
4305 33 1
4305 72 1
4305 206 1
4305 290 1
4306 132 1
4306 133 1
4306 488 1
4307 463 1
4308 137 1
4308 149 1
4308 218 1
4309 11 1
4309 271 1
4310 254 1
4310 346 1
4311 133 1
4311 142 1
4311 276 1
4312 64 1
4312 220 1
4313 41 1
4313 423 1
4313 684 1
4314 65 1
4314 225 1
4314 442 1
4315 5 1
4315 56 1
4315 65 1
4315 93 1
4315 267 1
4316 39 1
4316 82 1
4316 537 1
4317 70 1
4317 685 1
4318 53 1
4318 232 1
4318 275 1
4318 398 1
4319 62 1
4319 342 1
4320 97 1
4320 162 1
4320 346 1
4321 3 1
4321 20 1
4321 47 1
4321 48 1
4321 72 1
4322 101 1
4322 218 1
4323 5 1
4323 53 1
4323 72 1
4323 92 1
4324 41 1
4324 75 1
4324 118 1
4325 35 1
4325 51 1
4325 262 1
4326 30 1
4326 183 1
4326 256 1
4327 194 1
4327 249 1
4327 573 1
4328 16 1
4328 25 1
4328 250 1
4328 542 1
4329 22 1
4329 93 1
4329 142 1
4329 172 1
4330 45 1
4330 222 1
4331 22 1
4331 33 1
4332 45 1
4332 49 1
4332 51 1
4332 226 1
4333 39 1
4333 54 1
4334 25 1
4334 149 1
4334 403 1
4334 420 1
4335 31 1
4335 430 1
4336 72 1
4336 682 1
4337 30 1
4337 225 1
4337 303 1
4337 321 1
4337 451 1
4338 22 1
4338 142 1
4338 230 1
4339 81 1
4339 317 1
4340 5 1
4340 56 1
4340 686 1
4341 56 1
4341 171 1
4342 16 1
4342 272 1
4342 488 1
4342 505 1
4343 1 1
4343 112 1
4343 338 1
4344 5 1
4344 509 1
4345 6 1
4345 133 1
4346 81 1
4346 177 1
4347 35 1
4347 51 1
4347 82 1
4347 226 1
4348 82 1
4348 509 1
4349 72 1
4349 90 1
4349 92 1
4350 5 1
4350 348 1
4351 9 1
4351 96 1
4351 336 1
4352 101 1
4352 192 1
4352 203 1
4352 225 1
4352 230 1
4353 39 1
4353 71 1
4353 81 1
4353 422 1
4354 17 1
4354 77 1
4354 88 1
4355 9 1
4355 301 1
4356 53 1
4356 449 1
4357 1 1
4357 7 1
4357 338 1
4358 5 1
4358 44 1
4358 56 1
4358 129 1
4359 5 1
4359 56 1
4359 93 1
4359 267 1
4359 348 1
4360 171 1
4360 225 1
4361 11 1
4361 41 1
4361 75 1
4361 287 1
4362 23 1
4362 87 1
4362 162 1
4363 45 1
4363 101 1
4363 463 1
4364 225 1
4364 316 1
4364 442 1
4365 38 1
4365 126 1
4365 441 1
4365 687 1
4366 56 1
4366 232 1
4366 272 1
4366 442 1
4367 5 1
4367 56 1
4367 93 1
4367 162 1
4368 53 1
4368 65 1
4368 200 1
4368 225 1
4369 288 1
4369 293 1
4370 51 1
4370 65 1
4370 235 1
4370 673 1
4371 15 1
4371 42 1
4372 17 1
4372 99 1
4372 342 1
4373 0 1
4373 42 1
4373 149 1
4374 49 1
4374 77 1
4375 33 1
4375 44 1
4375 137 1
4375 326 1
4376 137 1
4376 521 1
4377 23 1
4377 200 1
4377 269 1
4378 96 1
4378 174 1
4379 126 1
4379 137 1
4379 521 1
4380 82 1
4380 210 1
4381 175 1
4381 225 1
4381 451 1
4381 548 1
4382 19 1
4382 49 1
4382 51 1
4383 5 1
4383 688 1
4384 158 1
4384 260 1
4385 22 1
4385 379 1
4385 478 1
4386 56 1
4386 65 1
4386 253 1
4387 8 1
4387 9 1
4387 40 1
4387 41 1
4388 31 1
4388 205 1
4389 6 1
4389 171 1
4389 198 1
4390 9 1
4390 22 1
4391 2 1
4391 39 1
4391 82 1
4391 84 1
4391 139 1
4392 70 1
4392 126 1
4392 453 1
4393 16 1
4393 25 1
4393 260 1
4394 206 1
4394 225 1
4394 318 1
4395 39 1
4395 82 1
4395 649 1
4396 51 1
4396 235 1
4396 383 1
4397 0 1
4397 164 1
4397 430 1
4398 39 1
4398 81 1
4398 101 1
4398 179 1
4398 372 1
4399 36 1
4399 277 1
4400 64 1
4400 338 1
4401 66 1
4401 138 1
4401 149 1
4401 344 1
4402 22 1
4402 25 1
4403 30 1
4403 81 1
4403 165 1
4404 210 1
4405 137 1
4405 143 1
4405 689 1
4406 326 1
4406 501 1
4407 9 1
4407 41 1
4407 87 1
4408 70 1
4408 89 1
4408 137 1
4409 169 1
4409 190 1
4409 432 1
4410 98 1
4410 139 1
4411 58 1
4411 222 1
4412 51 1
4412 113 1
4412 129 1
4413 133 1
4413 147 1
4414 41 1
4414 87 1
4414 129 1
4414 235 1
4415 133 1
4415 178 1
4415 338 1
4415 370 1
4416 23 1
4416 254 1
4417 5 1
4417 20 1
4417 101 1
4417 102 1
4418 35 1
4418 180 1
4419 132 1
4419 147 1
4419 669 1
4420 165 1
4420 350 1
4421 9 1
4421 20 1
4421 101 1
4421 180 1
4422 5 1
4422 39 1
4423 131 1
4423 133 1
4424 23 1
4424 87 1
4424 132 1
4425 56 1
4425 267 1
4425 403 1
4426 16 1
4426 30 1
4426 97 1
4427 65 1
4427 225 1
4427 435 1
4428 225 1
4428 321 1
4428 451 1
4429 468 1
4430 96 1
4430 113 1
4430 216 1
4431 81 1
4431 118 1
4431 177 1
4432 41 1
4432 133 1
4432 249 1
4433 22 1
4433 194 1
4433 509 1
4434 22 1
4434 38 1
4434 137 1
4434 163 1
4434 342 1
4435 22 1
4435 126 1
4435 137 1
4435 163 1
4435 342 1
4436 26 1
4436 30 1
4436 225 1
4436 303 1
4436 451 1
4437 125 1
4437 220 1
4438 43 1
4438 56 1
4438 181 1
4439 42 1
4439 107 1
4439 130 1
4440 2 1
4440 84 1
4440 94 1
4440 653 1
4441 33 1
4441 44 1
4442 33 1
4442 70 1
4442 326 1
4443 72 1
4443 86 1
4443 199 1
4444 33 1
4444 631 1
4445 160 1
4445 403 1
4445 484 1
4446 33 1
4446 38 1
4446 430 1
4447 82 1
4447 139 1
4447 238 1
4448 31 1
4448 58 1
4448 263 1
4449 1 1
4449 24 1
4449 112 1
4450 43 1
4450 174 1
4451 30 1
4451 229 1
4451 349 1
4451 435 1
4452 126 1
4452 411 1
4453 25 1
4453 199 1
4454 33 1
4454 137 1
4454 430 1
4455 20 1
4455 22 1
4455 93 1
4455 158 1
4456 41 1
4456 84 1
4457 51 1
4457 104 1
4457 159 1
4457 612 1
4458 131 1
4458 194 1
4458 231 1
4459 129 1
4459 235 1
4459 682 1
4459 690 1
4460 113 1
4460 122 1
4461 224 1
4461 264 1
4462 31 1
4462 58 1
4462 329 1
4463 2 1
4463 12 1
4463 69 1
4464 39 1
4464 101 1
4464 102 1
4465 53 1
4465 97 1
4465 175 1
4466 51 1
4466 139 1
4466 220 1
4467 45 1
4467 420 1
4468 26 1
4468 101 1
4468 102 1
4469 33 1
4469 137 1
4469 503 1
4469 685 1
4470 39 1
4470 93 1
4470 101 1
4471 9 1
4471 137 1
4471 326 1
4472 2 1
4472 41 1
4472 276 1
4472 382 1
4473 72 1
4473 225 1
4473 451 1
4474 43 1
4474 171 1
4474 346 1
4475 5 1
4475 72 1
4475 130 1
4476 20 1
4476 108 1
4477 113 1
4477 217 1
4477 276 1
4478 17 1
4478 183 1
4478 691 1
4479 17 1
4479 49 1
4479 51 1
4479 235 1
4480 16 1
4480 276 1
4481 5 1
4481 56 1
4481 403 1
4482 8 1
4482 51 1
4482 245 1
4483 39 1
4483 81 1
4483 118 1
4483 209 1
4483 692 1
4484 2 1
4484 51 1
4484 417 1
4485 138 1
4485 208 1
4486 133 1
4486 338 1
4486 370 1
4487 33 1
4487 293 1
4488 25 1
4488 137 1
4488 148 1
4488 235 1
4489 0 1
4489 39 1
4490 10 1
4490 17 1
4490 18 1
4491 194 1
4491 267 1
4492 11 1
4492 72 1
4492 251 1
4493 139 1
4493 294 1
4494 22 1
4494 54 1
4494 142 1
4495 5 1
4495 6 1
4495 72 1
4495 168 1
4496 18 1
4496 288 1
4497 44 1
4497 56 1
4497 267 1
4498 171 1
4498 185 1
4498 196 1
4498 301 1
4498 693 1
4499 5 1
4499 149 1
4499 267 1
4500 190 1
4500 694 1
4501 5 1
4501 56 1
4501 340 1
4502 37 1
4502 39 1
4503 20 1
4503 39 1
4503 93 1
4503 101 1
4503 102 1
4504 1 1
4504 32 1
4504 39 1
4504 105 1
4505 86 1
4505 96 1
4505 192 1
4506 32 1
4506 133 1
4507 84 1
4507 194 1
4508 54 1
4508 108 1
4509 132 1
4509 445 1
4510 53 1
4510 175 1
4510 192 1
4511 8 1
4511 9 1
4511 33 1
4511 93 1
4512 22 1
4512 53 1
4512 65 1
4513 22 1
4513 133 1
4513 276 1
4514 66 1
4515 267 1
4515 290 1
4516 43 1
4516 171 1
4516 267 1
4517 49 1
4517 235 1
4518 11 1
4518 17 1
4518 20 1
4518 149 1
4518 190 1
4519 6 1
4519 65 1
4519 200 1
4520 22 1
4520 342 1
4520 695 1
4521 58 1
4521 143 1
4522 44 1
4522 72 1
4522 162 1
4522 682 1
4523 71 1
4523 118 1
4523 165 1
4524 190 1
4524 634 1
4525 41 1
4525 113 1
4525 245 1
4525 314 1
4525 517 1
4526 5 1
4526 141 1
4526 267 1
4526 696 1
4527 22 1
4527 46 1
4528 177 1
4528 235 1
4529 22 1
4529 114 1
4529 137 1
4530 22 1
4530 114 1
4530 420 1
4531 39 1
4531 82 1
4531 130 1
4531 538 1
4532 39 1
4532 101 1
4532 113 1
4532 118 1
4533 5 1
4533 160 1
4534 31 1
4534 58 1
4534 222 1
4534 371 1
4535 22 1
4535 41 1
4535 143 1
4536 1 1
4536 3 1
4536 97 1
4537 82 1
4537 137 1
4538 42 1
4538 49 1
4538 180 1
4539 22 1
4539 143 1
4539 157 1
4540 77 1
4540 143 1
4540 158 1
4541 193 1
4541 203 1
4542 24 1
4542 241 1
4543 70 1
4543 108 1
4543 137 1
4544 39 1
4544 187 1
4544 697 1
4545 31 1
4545 41 1
4545 80 1
4545 329 1
4546 79 1
4546 168 1
4547 37 1
4547 108 1
4547 260 1
4548 521 1
4549 22 1
4549 142 1
4549 158 1
4550 0 1
4550 42 1
4550 97 1
4550 218 1
4551 51 1
4551 698 1
4552 58 1
4552 65 1
4552 232 1
4553 78 1
4553 137 1
4554 131 1
4554 132 1
4554 165 1
4554 231 1
4555 31 1
4555 146 1
4555 318 1
4555 699 1
4556 175 1
4556 190 1
4557 16 1
4557 229 1
4558 177 1
4558 211 1
4558 362 1
4559 26 1
4559 44 1
4559 267 1
4559 596 1
4560 132 1
4560 249 1
4560 573 1
4561 301 1
4562 53 1
4562 101 1
4563 7 1
4563 31 1
4563 253 1
4563 356 1
4564 26 1
4564 34 1
4564 56 1
4564 504 1
4565 7 1
4565 132 1
4566 56 1
4566 175 1
4567 20 1
4567 54 1
4567 96 1
4567 190 1
4568 22 1
4568 42 1
4568 342 1
4569 33 1
4569 635 1
4570 139 1
4570 294 1
4570 537 1
4571 52 1
4571 578 1
4572 17 1
4572 22 1
4572 142 1
4573 39 1
4573 81 1
4573 177 1
4574 53 1
4574 72 1
4574 700 1
4574 701 1
4575 78 1
4575 101 1
4575 107 1
4575 200 1
4576 65 1
4576 96 1
4576 129 1
4576 246 1
4576 682 1
4577 255 1
4578 26 1
4578 30 1
4578 451 1
4579 82 1
4579 377 1
4579 497 1
4580 6 1
4580 97 1
4581 39 1
4581 84 1
4581 132 1
4582 193 1
4582 510 1
4583 133 1
4583 232 1
4583 370 1
4584 68 1
4584 442 1
4585 23 1
4585 78 1
4586 41 1
4586 156 1
4586 252 1
4586 504 1
4587 56 1
4587 149 1
4587 185 1
4587 510 1
4588 17 1
4588 19 1
4588 51 1
4588 87 1
4589 25 1
4589 29 1
4590 20 1
4590 180 1
4590 559 1
4591 39 1
4591 82 1
4591 238 1
4591 365 1
4592 42 1
4592 101 1
4592 102 1
4593 11 1
4593 51 1
4593 74 1
4593 251 1
4593 486 1
4594 16 1
4594 92 1
4594 196 1
4594 198 1
4595 113 1
4595 118 1
4595 194 1
4595 216 1
4595 456 1
4596 79 1
4596 142 1
4596 267 1
4597 5 1
4597 102 1
4598 81 1
4598 165 1
4599 5 1
4599 41 1
4599 67 1
4599 75 1
4599 287 1
4600 70 1
4600 137 1
4600 208 1
4600 339 1
4601 71 1
4601 225 1
4602 149 1
4602 169 1
4602 344 1
4602 393 1
4603 31 1
4603 146 1
4603 699 1
4604 39 1
4604 238 1
4604 497 1
4605 175 1
4605 196 1
4606 162 1
4606 200 1
4606 529 1
4607 225 1
4607 702 1
4608 23 1
4608 113 1
4608 132 1
4608 488 1
4609 8 1
4609 131 1
4609 132 1
4609 133 1
4610 56 1
4610 101 1
4610 253 1
4611 0 1
4611 58 1
4611 188 1
4611 200 1
4612 68 1
4612 86 1
4612 96 1
4612 192 1
4612 316 1
4613 132 1
4613 133 1
4613 703 1
4614 9 1
4614 69 1
4614 153 1
4615 43 1
4615 44 1
4615 101 1
4615 199 1
4616 15 1
4616 137 1
4616 183 1
4617 5 1
4617 22 1
4617 72 1
4618 118 1
4618 269 1
4619 42 1
4619 86 1
4620 211 1
4620 256 1
4621 53 1
4621 72 1
4621 225 1
4621 449 1
4622 139 1
4622 243 1
4623 108 1
4623 200 1
4623 529 1
4624 41 1
4624 479 1
4625 33 1
4625 156 1
4625 225 1
4625 341 1
4626 112 1
4627 132 1
4627 567 1
4627 703 1
4628 132 1
4628 497 1
4629 126 1
4629 127 1
4629 137 1
4630 16 1
4630 82 1
4630 238 1
4631 82 1
4631 238 1
4631 704 1
4632 11 1
4632 77 1
4633 11 1
4633 360 1
4634 0 1
4634 42 1
4634 164 1
4634 430 1
4635 2 1
4635 139 1
4635 238 1
4635 660 1
4635 697 1
4636 149 1
4636 198 1
4637 82 1
4637 497 1
4637 705 1
4638 2 1
4638 314 1
4638 377 1
4639 2 1
4639 200 1
4639 225 1
4639 321 1
4640 183 1
4640 211 1
4640 256 1
4641 17 1
4641 20 1
4641 502 1
4642 5 1
4642 158 1
4642 559 1
4643 3 1
4643 6 1
4644 693 1
4645 92 1
4645 171 1
4646 159 1
4646 647 1
4647 20 1
4647 54 1
4647 101 1
4648 5 1
4648 20 1
4648 403 1
4649 81 1
4649 422 1
4650 8 1
4650 133 1
4650 382 1
4651 31 1
4651 607 1
4652 211 1
4652 256 1
4652 415 1
4653 0 1
4653 80 1
4653 88 1
4654 118 1
4654 706 1
4655 96 1
4655 232 1
4655 442 1
4656 56 1
4656 151 1
4656 533 1
4657 33 1
4657 137 1
4657 485 1
4658 71 1
4658 132 1
4659 19 1
4659 51 1
4659 72 1
4660 56 1
4660 96 1
4660 129 1
4660 221 1
4661 44 1
4661 218 1
4662 133 1
4662 426 1
4662 565 1
4663 8 1
4663 41 1
4664 15 1
4664 404 1
4665 5 1
4665 53 1
4665 232 1
4666 39 1
4666 209 1
4666 211 1
4667 82 1
4667 133 1
4667 272 1
4667 707 1
4668 212 1
4668 396 1
4668 647 1
4669 86 1
4669 114 1
4670 108 1
4670 404 1
4671 5 1
4671 56 1
4671 533 1
4672 101 1
4672 256 1
4672 592 1
4673 33 1
4673 156 1
4673 460 1
4674 23 1
4674 97 1
4675 16 1
4675 438 1
4676 232 1
4676 708 1
4677 22 1
4677 276 1
4678 51 1
4678 709 1
4679 53 1
4679 225 1
4679 232 1
4679 303 1
4680 23 1
4680 225 1
4680 448 1
4681 17 1
4681 42 1
4681 49 1
4681 86 1
4681 293 1
4682 16 1
4682 25 1
4682 92 1
4682 336 1
4683 42 1
4683 180 1
4684 5 1
4684 72 1
4684 710 1
4685 58 1
4685 71 1
4685 338 1
4686 30 1
4686 93 1
4686 108 1
4687 8 1
4687 11 1
4687 49 1
4688 82 1
4688 124 1
4688 238 1
4689 39 1
4689 211 1
4689 336 1
4690 19 1
4690 41 1
4690 51 1
4690 511 1
4691 53 1
4691 65 1
4691 96 1
4691 175 1
4691 225 1
4692 31 1
4692 222 1
4692 236 1
4693 38 1
4693 70 1
4693 96 1
4693 137 1
4694 139 1
4694 187 1
4695 132 1
4695 319 1
4695 426 1
4696 16 1
4696 25 1
4696 577 1
4697 44 1
4697 300 1
4697 348 1
4697 686 1
4698 31 1
4698 41 1
4699 113 1
4699 647 1
4700 53 1
4700 338 1
4700 370 1
4701 65 1
4701 402 1
4702 8 1
4702 34 1
4703 22 1
4703 114 1
4703 585 1
4704 5 1
4704 6 1
4704 200 1
4705 39 1
4705 71 1
4705 82 1
4706 133 1
4706 225 1
4706 451 1
4707 38 1
4707 70 1
4707 473 1
4707 711 1
4708 149 1
4708 169 1
4708 190 1
4709 190 1
4709 503 1
4709 685 1
4710 84 1
4710 113 1
4711 6 1
4711 16 1
4711 196 1
4712 23 1
4712 126 1
4713 39 1
4713 81 1
4713 269 1
4714 35 1
4714 287 1
4715 40 1
4715 67 1
4715 69 1
4715 287 1
4716 17 1
4716 42 1
4716 72 1
4716 200 1
4717 65 1
4717 225 1
4717 303 1
4718 20 1
4718 432 1
4718 559 1
4719 20 1
4719 22 1
4719 54 1
4719 158 1
4720 0 1
4720 200 1
4721 225 1
4721 232 1
4721 451 1
4722 33 1
4722 208 1
4722 339 1
4723 16 1
4723 148 1
4723 190 1
4723 482 1
4724 20 1
4724 54 1
4724 93 1
4725 84 1
4725 653 1
4726 41 1
4726 114 1
4726 228 1
4727 17 1
4727 22 1
4727 114 1
4728 38 1
4728 86 1
4728 635 1
4729 17 1
4729 25 1
4729 143 1
4730 149 1
4730 150 1
4730 200 1
4730 267 1
4731 194 1
4731 402 1
4732 41 1
4732 82 1
4732 231 1
4732 238 1
4733 146 1
4733 454 1
4734 16 1
4734 92 1
4734 198 1
4735 37 1
4735 79 1
4736 58 1
4736 118 1
4736 375 1
4737 51 1
4737 268 1
4737 615 1
4738 5 1
4738 96 1
4738 221 1
4739 39 1
4739 71 1
4739 118 1
4739 165 1
4739 666 1
4740 38 1
4740 441 1
4741 1 1
4741 6 1
4741 133 1
4741 225 1
4742 46 1
4743 22 1
4743 107 1
4743 158 1
4744 19 1
4744 199 1
4745 5 1
4745 56 1
4745 92 1
4745 300 1
4746 56 1
4746 185 1
4747 17 1
4747 110 1
4748 403 1
4748 484 1
4749 2 1
4749 9 1
4749 16 1
4749 25 1
4749 40 1
4750 17 1
4750 18 1
4750 82 1
4750 183 1
4750 293 1
4751 107 1
4751 200 1
4752 51 1
4752 235 1
4752 570 1
4752 698 1
4753 118 1
4753 377 1
4753 706 1
4754 6 1
4754 53 1
4754 65 1
4754 72 1
4754 357 1
4755 2 1
4755 35 1
4756 17 1
4756 23 1
4756 293 1
4757 53 1
4757 101 1
4757 133 1
4758 41 1
4758 276 1
4758 343 1
4759 0 1
4759 23 1
4760 130 1
4760 137 1
4760 712 1
4761 22 1
4761 217 1
4761 276 1
4762 16 1
4762 17 1
4762 86 1
4762 137 1
4763 42 1
4763 154 1
4764 5 1
4764 6 1
4764 141 1
4765 0 1
4765 41 1
4766 108 1
4766 267 1
4767 41 1
4767 225 1
4767 303 1
4768 22 1
4768 253 1
4768 647 1
4769 56 1
4769 137 1
4769 221 1
4770 51 1
4770 72 1
4770 129 1
4771 126 1
4771 503 1
4772 20 1
4772 43 1
4772 190 1
4773 22 1
4773 113 1
4773 124 1
4774 131 1
4774 132 1
4774 713 1
4775 41 1
4775 44 1
4776 8 1
4776 33 1
4777 18 1
4777 39 1
4777 86 1
4777 92 1
4777 288 1
4778 8 1
4778 133 1
4778 318 1
4779 37 1
4779 132 1
4779 573 1
4780 30 1
4780 65 1
4780 225 1
4780 284 1
4780 435 1
4781 31 1
4781 94 1
4781 222 1
4782 228 1
4782 256 1
4783 65 1
4783 66 1
4783 149 1
4784 16 1
4784 25 1
4784 196 1
4784 435 1
4785 133 1
4785 647 1
4786 132 1
4786 133 1
4786 194 1
4786 217 1
4787 8 1
4787 69 1
4788 17 1
4788 25 1
4788 502 1
4789 35 1
4789 70 1
4790 4 1
4790 39 1
4790 82 1
4790 238 1
4791 38 1
4791 333 1
4791 474 1
4792 8 1
4792 320 1
4793 267 1
4793 326 1
4794 39 1
4794 132 1
4795 39 1
4795 362 1
4796 39 1
4796 118 1
4796 362 1
4796 422 1
4797 2 1
4797 22 1
4797 56 1
4797 348 1
4798 175 1
4798 196 1
4798 373 1
4799 23 1
4799 63 1
4800 81 1
4800 118 1
4800 256 1
4801 5 1
4801 52 1
4802 132 1
4802 147 1
4802 445 1
4803 214 1
4803 294 1
4804 20 1
4804 253 1
4805 42 1
4805 43 1
4805 162 1
4806 72 1
4806 218 1
4807 84 1
4807 118 1
4808 16 1
4808 149 1
4808 196 1
4809 22 1
4809 360 1
4810 16 1
4810 35 1
4811 137 1
4811 430 1
4812 25 1
4812 113 1
4813 6 1
4813 65 1
4813 72 1
4813 92 1
4814 56 1
4814 420 1
4815 17 1
4815 41 1
4815 143 1
4815 293 1
4816 200 1
4816 225 1
4816 284 1
4817 5 1
4817 53 1
4817 65 1
4817 190 1
4818 631 1
4819 22 1
4819 34 1
4819 40 1
4820 51 1
4820 77 1
4821 39 1
4821 82 1
4821 497 1
4822 39 1
4822 82 1
4822 660 1
4823 107 1
4823 172 1
4824 53 1
4824 65 1
4824 318 1
4825 31 1
4825 86 1
4825 322 1
4826 22 1
4826 124 1
4826 228 1
4827 0 1
4827 132 1
4827 367 1
4828 8 1
4828 233 1
4828 423 1
4829 30 1
4829 256 1
4830 133 1
4830 223 1
4830 370 1
4831 45 1
4831 190 1
4831 273 1
4832 171 1
4832 196 1
4832 198 1
4833 17 1
4833 132 1
4834 114 1
4834 392 1
4835 81 1
4835 139 1
4835 211 1
4836 92 1
4836 225 1
4836 303 1
4836 305 1
4836 597 1
4837 72 1
4837 153 1
4837 373 1
4837 682 1
4838 156 1
4838 290 1
4839 404 1
4840 5 1
4840 267 1
4840 284 1
4840 344 1
4841 82 1
4841 132 1
4841 133 1
4841 147 1
4842 17 1
4842 218 1
4843 39 1
4843 53 1
4844 53 1
4844 300 1
4845 65 1
4845 92 1
4845 126 1
4846 16 1
4846 303 1
4846 505 1
4847 39 1
4847 41 1
4847 51 1
4847 82 1
4847 238 1
4848 7 1
4848 120 1
4848 165 1
4849 183 1
4849 190 1
4850 41 1
4850 62 1
4851 5 1
4851 17 1
4851 20 1
4852 51 1
4852 220 1
4853 20 1
4853 53 1
4853 101 1
4853 102 1
4854 22 1
4854 523 1
4855 41 1
4855 51 1
4855 129 1
4856 16 1
4856 82 1
4856 260 1
4857 132 1
4857 703 1
4858 16 1
4858 25 1
4858 102 1
4859 30 1
4859 33 1
4859 503 1
4860 6 1
4860 72 1
4861 114 1
4861 284 1
4861 344 1
4862 139 1
4862 220 1
4863 77 1
4863 293 1
4864 41 1
4864 44 1
4864 78 1
4865 253 1
4865 628 1
4866 373 1
4867 153 1
4867 206 1
4868 232 1
4868 272 1
4869 175 1
4869 373 1
4869 451 1
4870 8 1
4870 9 1
4870 205 1
4871 51 1
4871 101 1
4871 383 1
4872 16 1
4872 25 1
4872 126 1
4873 31 1
4873 87 1
4874 25 1
4874 93 1
4874 107 1
4875 8 1
4875 175 1
4875 225 1
4875 448 1
4876 341 1
4876 344 1
4877 5 1
4877 341 1
4878 5 1
4878 48 1
4878 79 1
4879 34 1
4879 49 1
4880 650 1
4881 149 1
4881 331 1
4881 344 1
4882 31 1
4882 55 1
4882 182 1
4883 0 1
4883 41 1
4883 86 1
4884 25 1
4884 133 1
4885 39 1
4885 86 1
4885 92 1
4885 336 1
4886 39 1
4886 57 1
4886 131 1
4887 86 1
4887 336 1
4888 22 1
4888 342 1
4888 714 1
4889 5 1
4889 45 1
4890 11 1
4890 49 1
4890 360 1
4891 175 1
4891 200 1
4891 225 1
4892 7 1
4892 20 1
4892 200 1
4892 207 1
4893 132 1
4893 133 1
4893 374 1
4894 38 1
4894 149 1
4895 39 1
4895 41 1
4895 139 1
4896 41 1
4896 53 1
4896 75 1
4896 267 1
4897 41 1
4897 543 1
4898 51 1
4898 373 1
4898 548 1
4899 51 1
4899 52 1
4899 130 1
4900 71 1
4900 225 1
4900 303 1
4901 65 1
4901 348 1
4902 30 1
4902 97 1
4902 402 1
4903 41 1
4903 402 1
4904 16 1
4904 22 1
4904 108 1
4905 5 1
4905 44 1
4905 56 1
4905 348 1
4906 11 1
4906 20 1
4906 106 1
4907 203 1
4907 293 1
4908 108 1
4908 254 1
4909 52 1
4909 54 1
4909 93 1
4910 52 1
4910 97 1
4911 56 1
4911 190 1
4912 17 1
4912 360 1
4912 468 1
4913 198 1
4913 402 1
4914 5 1
4914 230 1
4915 42 1
4915 121 1
4916 0 1
4916 5 1
4916 31 1
4916 86 1
4917 5 1
4917 65 1
4917 196 1
4918 190 1
4918 199 1
4919 22 1
4919 142 1
4919 157 1
4920 72 1
4920 326 1
4921 16 1
4921 484 1
4922 41 1
4922 146 1
4923 133 1
4923 137 1
4923 232 1
4924 230 1
4924 432 1
4925 39 1
4925 71 1
4925 81 1
4925 118 1
4926 5 1
4926 17 1
4926 183 1
4926 190 1
4927 45 1
4927 72 1
4928 41 1
4928 277 1
4928 591 1
4929 16 1
4929 33 1
4929 68 1
4929 121 1
4930 17 1
4930 127 1
4931 39 1
4931 231 1
4931 314 1
4932 53 1
4932 668 1
4933 93 1
4933 403 1
4934 17 1
4934 77 1
4935 23 1
4935 38 1
4936 11 1
4936 42 1
4936 104 1
4937 16 1
4937 26 1
4937 451 1
4938 19 1
4938 49 1
4938 51 1
4938 179 1
4939 39 1
4939 51 1
4939 97 1
4940 93 1
4940 254 1
4941 53 1
4941 133 1
4941 225 1
4941 232 1
4942 39 1
4942 81 1
4942 82 1
4942 211 1
4943 16 1
4943 39 1
4943 211 1
4944 0 1
4944 42 1
4944 529 1
4945 58 1
4945 112 1
4945 375 1
4946 51 1
4946 118 1
4946 209 1
4947 8 1
4947 39 1
4947 42 1
4948 41 1
4948 49 1
4949 41 1
4949 161 1
4949 577 1
4950 39 1
4950 82 1
4950 84 1
4951 9 1
4951 16 1
4951 41 1
4951 75 1
4952 65 1
4952 171 1
4953 226 1
4953 287 1
4954 190 1
4954 218 1
4955 341 1
4956 326 1
4956 403 1
4957 37 1
4957 102 1
4958 164 1
4958 430 1
4959 16 1
4959 22 1
4959 228 1
4960 96 1
4960 118 1
4961 235 1
4961 682 1
4962 22 1
4962 163 1
4962 194 1
4963 173 1
4963 277 1
4964 20 1
4964 136 1
4964 200 1
4965 6 1
4965 20 1
4965 273 1
4966 39 1
4966 165 1
4966 362 1
4967 5 1
4967 53 1
4967 72 1
4967 89 1
4967 176 1
4968 175 1
4968 341 1
4969 41 1
4969 133 1
4969 225 1
4970 17 1
4970 18 1
4970 72 1
4970 183 1
4971 41 1
4971 49 1
4971 51 1
4971 152 1
4972 5 1
4972 86 1
4972 356 1
4973 1 1
4973 31 1
4973 692 1
4974 133 1
4974 232 1
4974 349 1
4975 2 1
4975 36 1
4976 16 1
4976 334 1
4976 577 1
4977 22 1
4977 82 1
4977 139 1
4978 87 1
4978 96 1
4979 77 1
4979 255 1
4980 5 1
4980 20 1
4980 41 1
4980 287 1
4981 132 1
4981 133 1
4981 249 1
4981 272 1
4982 51 1
4982 134 1
4983 81 1
4983 132 1
4983 426 1
4984 22 1
4984 132 1
4984 133 1
4984 194 1
4984 217 1
4985 82 1
4985 580 1
4986 72 1
4986 73 1
4986 190 1
4987 82 1
