106879 242
10894 34 1
10895 11 1
10895 162 1
10895 197 1
10896 113 1
10896 115 1
10897 2 1
10897 186 1
10897 191 1
10898 123 1
10898 145 1
10899 127 1
10899 128 1
10900 10 1
10900 11 1
10900 197 1
10901 78 1
10901 147 1
10902 115 1
10902 116 1
10903 33 1
10903 50 1
10904 71 1
10904 188 1
10904 189 1
10905 1 1
10905 161 1
10905 178 1
10905 187 1
10906 126 1
10906 230 1
10907 75 1
10907 81 1
10908 6 1
10908 81 1
10909 10 1
10909 184 1
10909 197 1
10910 1 1
10910 10 1
10911 57 1
10911 60 1
10912 144 1
10912 195 1
10913 30 1
10913 60 1
10914 9 1
10914 174 1
10915 12 1
10915 188 1
10916 63 1
10916 170 1
10916 176 1
10917 13 1
10917 63 1
10917 170 1
10918 142 1
10918 164 1
10918 167 1
10919 142 1
10919 165 1
10920 122 1
10920 139 1
10921 0 1
10921 77 1
10922 101 1
10922 209 1
10923 4 1
10923 150 1
10924 15 1
10924 133 1
10925 131 1
10925 134 1
10925 135 1
10926 134 1
10926 135 1
10926 143 1
10927 135 1
10927 137 1
10928 48 1
10928 49 1
10929 2 1
10929 186 1
10929 190 1
10929 191 1
10930 61 1
10930 181 1
10931 8 1
10931 140 1
10932 137 1
10932 140 1
10933 170 1
10933 176 1
10933 198 1
10934 17 1
10934 89 1
10935 174 1
10935 175 1
10935 193 1
10936 11 1
10936 162 1
10937 10 1
10937 145 1
10938 78 1
10938 147 1
10939 192 1
10939 224 1
10940 71 1
10940 188 1
10940 189 1
10941 1 1
10941 161 1
10941 178 1
10941 187 1
10942 126 1
10942 230 1
10943 60 1
10943 74 1
10944 6 1
10944 81 1
10945 184 1
10945 197 1
10946 30 1
10946 60 1
10947 70 1
10947 161 1
10948 63 1
10948 170 1
10949 119 1
10949 120 1
10949 122 1
10949 139 1
10950 0 1
10950 77 1
10951 132 1
10951 209 1
10952 101 1
10952 209 1
10953 4 1
10953 150 1
10954 4 1
10954 18 1
10955 36 1
10955 73 1
10956 15 1
10956 133 1
10956 140 1
10957 164 1
10957 167 1
10957 173 1
10958 22 1
10958 23 1
10959 20 1
10959 22 1
10960 135 1
10960 137 1
10961 117 1
10961 186 1
10961 190 1
10961 191 1
10962 174 1
10962 175 1
10963 175 1
10963 193 1
10964 32 1
10964 67 1
10965 11 1
10965 162 1
10966 16 1
10966 162 1
10967 113 1
10967 115 1
10967 116 1
10968 23 1
10968 182 1
10969 2 1
10969 186 1
10969 191 1
10970 118 1
10970 131 1
10971 10 1
10971 145 1
10972 78 1
10972 147 1
10973 71 1
10973 188 1
10973 192 1
10974 21 1
10974 105 1
10975 71 1
10975 188 1
10975 189 1
10976 1 1
10976 161 1
10976 187 1
10977 126 1
10977 230 1
10978 60 1
10978 74 1
10979 78 1
10979 155 1
10980 6 1
10980 81 1
10981 10 1
10981 197 1
10982 57 1
10982 60 1
10983 13 1
10983 137 1
10984 144 1
10984 195 1
10985 30 1
10985 60 1
10986 101 1
10986 118 1
10987 12 1
10987 118 1
10988 63 1
10988 178 1
10989 63 1
10989 161 1
10989 187 1
10990 142 1
10990 163 1
10990 165 1
10991 142 1
10991 157 1
10992 122 1
10992 155 1
10993 122 1
10993 188 1
10994 122 1
10994 139 1
10995 101 1
10995 209 1
10996 4 1
10996 150 1
10997 4 1
10997 5 1
10998 36 1
10998 73 1
10999 155 1
10999 157 1
11000 133 1
11000 140 1
11001 164 1
11001 167 1
11002 1 1
11002 135 1
11002 161 1
11003 48 1
11003 49 1
11004 22 1
11004 23 1
11005 19 1
11005 22 1
11006 61 1
11006 181 1
11007 208 1
11007 226 1
11008 208 1
11008 223 1
11009 17 1
11009 89 1
11010 174 1
11010 175 1
11010 193 1
11011 164 1
11011 173 1
11012 11 1
11012 16 1
11012 199 1
11013 119 1
11013 120 1
11013 139 1
11014 11 1
11014 162 1
11015 131 1
11015 137 1
11016 16 1
11016 117 1
11017 2 1
11017 11 1
11018 78 1
11018 147 1
11019 71 1
11019 189 1
11019 192 1
11020 21 1
11020 105 1
11021 8 1
11021 134 1
11022 115 1
11022 116 1
11023 2 1
11023 191 1
11024 71 1
11024 119 1
11024 189 1
11025 1 1
11025 161 1
11025 187 1
11026 7 1
11026 21 1
11027 8 1
11027 164 1
11028 60 1
11028 74 1
11029 126 1
11029 230 1
11030 117 1
11030 191 1
11031 142 1
11031 165 1
11032 142 1
11032 155 1
11033 100 1
11033 142 1
11034 142 1
11034 157 1
11035 122 1
11035 139 1
11036 101 1
11036 209 1
11037 4 1
11037 150 1
11038 15 1
11038 133 1
11039 12 1
11039 135 1
11040 164 1
11040 167 1
11041 48 1
11041 49 1
11042 22 1
11042 23 1
11043 19 1
11043 22 1
11044 170 1
11044 190 1
11045 190 1
11045 191 1
11046 208 1
11046 214 1
11047 208 1
11047 226 1
11048 208 1
11048 215 1
11048 223 1
11049 174 1
11049 175 1
11049 193 1
11050 203 1
11050 218 1
11051 204 1
11051 211 1
11052 11 1
11052 199 1
11053 119 1
11053 120 1
11054 11 1
11054 162 1
11055 123 1
11055 163 1
11056 145 1
11056 163 1
11057 9 1
11057 132 1
11058 201 1
11058 223 1
11059 84 1
11059 172 1
11060 206 1
11060 220 1
11061 78 1
11061 147 1
11062 21 1
11062 105 1
11063 205 1
11063 215 1
11064 215 1
11064 225 1
11065 115 1
11065 116 1
11066 204 1
11066 206 1
11067 204 1
11067 213 1
11068 214 1
11068 225 1
11069 161 1
11069 187 1
11070 126 1
11070 230 1
11071 60 1
11071 74 1
11072 212 1
11072 214 1
11073 205 1
11073 206 1
11073 216 1
11074 13 1
11074 191 1
11075 12 1
11075 118 1
11076 142 1
11076 155 1
11076 165 1
11077 100 1
11077 142 1
11077 155 1
11078 117 1
11078 142 1
11079 122 1
11079 139 1
11080 0 1
11080 173 1
11081 101 1
11081 209 1
11082 15 1
11082 133 1
11082 140 1
11083 155 1
11083 157 1
11083 165 1
11084 100 1
11084 155 1
11084 157 1
11085 117 1
11085 157 1
11086 134 1
11086 135 1
11087 117 1
11087 135 1
11088 164 1
11088 167 1
11089 48 1
11089 49 1
11090 22 1
11090 23 1
11091 190 1
11091 191 1
11092 69 1
11092 140 1
11093 208 1
11093 221 1
11094 191 1
11094 198 1
11095 104 1
11095 200 1
11096 174 1
11096 175 1
11096 193 1
11097 203 1
11097 206 1
11098 203 1
11098 217 1
11098 218 1
11099 19 1
11099 23 1
11100 2 1
11100 199 1
11101 120 1
11101 131 1
11102 11 1
11102 162 1
11103 7 1
11103 113 1
11104 210 1
11104 222 1
11105 23 1
11105 182 1
11106 123 1
11106 163 1
11107 145 1
11107 163 1
11108 2 1
11108 186 1
11109 9 1
11109 132 1
11110 145 1
11110 184 1
11111 128 1
11111 194 1
11112 220 1
11112 223 1
11113 78 1
11113 147 1
11114 6 1
11114 81 1
11114 105 1
11115 8 1
11115 134 1
11116 215 1
11116 226 1
11117 206 1
11117 228 1
11118 210 1
11118 212 1
11118 214 1
11119 210 1
11119 216 1
11120 225 1
11120 226 1
11121 205 1
11121 226 1
11122 161 1
11122 187 1
11123 60 1
11123 74 1
11124 18 1
11124 121 1
11124 227 1
11125 144 1
11125 195 1
11126 100 1
11126 142 1
11126 157 1
11126 165 1
11127 122 1
11127 139 1
11128 164 1
11128 167 1
11129 207 1
11129 212 1
11130 208 1
11130 214 1
11131 188 1
11131 198 1
11131 199 1
11132 13 1
11132 198 1
11133 174 1
11133 175 1
11133 193 1
11134 15 1
11134 69 1
11135 55 1
11135 152 1
11136 119 1
11136 120 1
11137 11 1
11137 162 1
11138 214 1
11138 218 1
11139 210 1
11139 222 1
11140 23 1
11140 182 1
11141 145 1
11141 197 1
11142 145 1
11142 184 1
11143 201 1
11143 212 1
11144 78 1
11144 147 1
11145 8 1
11145 134 1
11146 134 1
11146 137 1
11147 95 1
11147 150 1
11148 213 1
11148 215 1
11149 62 1
11149 115 1
11150 210 1
11150 212 1
11151 210 1
11151 214 1
11152 225 1
11152 226 1
11153 1 1
11153 187 1
11154 126 1
11154 230 1
11155 60 1
11155 74 1
11156 18 1
11156 121 1
11156 227 1
11157 212 1
11157 216 1
11158 216 1
11158 223 1
11159 144 1
11159 195 1
11160 6 1
11160 21 1
11161 119 1
11161 120 1
11161 122 1
11161 139 1
11162 101 1
11162 140 1
11162 209 1
11163 4 1
11163 7 1
11163 18 1
11163 121 1
11163 227 1
11164 164 1
11164 167 1
11165 49 1
11165 86 1
11166 3 1
11166 150 1
11167 13 1
11167 198 1
11168 200 1
11168 221 1
11169 21 1
11169 89 1
11169 113 1
11170 17 1
11170 89 1
11170 113 1
11171 21 1
11171 89 1
11171 105 1
11172 17 1
11172 89 1
11172 105 1
11173 24 1
11173 141 1
11174 203 1
11174 205 1
11175 120 1
11175 143 1
11176 11 1
11176 162 1
11177 117 1
11177 162 1
11178 27 1
11178 107 1
11179 214 1
11179 218 1
11180 62 1
11180 90 1
11180 115 1
11181 23 1
11181 182 1
11182 123 1
11182 163 1
11183 145 1
11183 163 1
11184 9 1
11184 132 1
11185 78 1
11185 147 1
11186 189 1
11186 192 1
11187 12 1
11187 14 1
11188 6 1
11188 114 1
11189 213 1
11189 215 1
11190 188 1
11190 189 1
11191 210 1
11191 216 1
11192 225 1
11192 226 1
11193 100 1
11193 155 1
11194 100 1
11194 184 1
11195 1 1
11195 187 1
11196 126 1
11196 230 1
11197 60 1
11197 74 1
11198 127 1
11198 194 1
11199 155 1
11199 197 1
11200 212 1
11200 214 1
11201 176 1
11201 197 1
11202 10 1
11202 184 1
11202 197 1
11203 62 1
11203 150 1
11204 75 1
11204 150 1
11205 5 1
11205 150 1
11206 70 1
11206 71 1
11206 188 1
11207 12 1
11207 118 1
11208 63 1
11208 170 1
11209 142 1
11209 190 1
11210 8 1
11210 122 1
11211 122 1
11211 131 1
11212 119 1
11212 122 1
11212 139 1
11213 0 1
11213 173 1
11214 9 1
11214 209 1
11215 39 1
11215 66 1
11216 11 1
11216 158 1
11217 19 1
11217 22 1
11217 23 1
11218 49 1
11218 86 1
11219 155 1
11219 190 1
11220 35 1
11220 61 1
11221 61 1
11221 181 1
11222 200 1
11222 207 1
11223 207 1
11223 222 1
11224 3 1
11224 95 1
11225 131 1
11225 140 1
11226 13 1
11226 198 1
11227 200 1
11227 221 1
11228 17 1
11228 89 1
11229 15 1
11229 69 1
11230 203 1
11230 205 1
11231 206 1
11231 211 1
11232 119 1
11232 120 1
11233 11 1
11233 162 1
11234 7 1
11234 113 1
11235 90 1
11235 115 1
11236 145 1
11236 163 1
11237 9 1
11237 132 1
11238 128 1
11238 194 1
11239 84 1
11239 172 1
11240 78 1
11240 147 1
11241 189 1
11241 192 1
11242 70 1
11242 192 1
11243 188 1
11243 192 1
11244 6 1
11244 21 1
11244 81 1
11244 105 1
11245 114 1
11245 116 1
11246 8 1
11246 134 1
11247 134 1
11247 137 1
11248 119 1
11248 139 1
11248 143 1
11249 215 1
11249 221 1
11250 213 1
11250 215 1
11251 115 1
11251 116 1
11252 2 1
11252 117 1
11253 202 1
11253 228 1
11254 210 1
11254 223 1
11255 1 1
11255 187 1
11256 121 1
11256 227 1
11257 212 1
11257 214 1
11258 10 1
11258 197 1
11259 5 1
11259 150 1
11260 62 1
11260 116 1
11261 13 1
11261 52 1
11261 63 1
11262 52 1
11262 63 1
11262 117 1
11263 100 1
11263 142 1
11263 190 1
11264 142 1
11264 157 1
11265 122 1
11265 131 1
11266 0 1
11266 165 1
11267 101 1
11267 209 1
11268 4 1
11268 121 1
11269 4 1
11269 18 1
11270 39 1
11270 66 1
11271 133 1
11271 140 1
11272 164 1
11272 167 1
11273 127 1
11273 167 1
11274 135 1
11274 139 1
11275 48 1
11275 49 1
11276 49 1
11276 86 1
11277 22 1
11277 23 1
11278 189 1
11278 190 1
11279 61 1
11279 181 1
11280 3 1
11280 75 1
11280 150 1
11281 170 1
11281 175 1
11282 175 1
11282 198 1
11282 199 1
11283 174 1
11283 198 1
11284 89 1
11284 113 1
11285 17 1
11285 89 1
11286 13 1
11286 175 1
11287 17 1
11287 81 1
11287 105 1
11288 193 1
11288 199 1
11289 108 1
11289 109 1
11290 203 1
11290 205 1
11291 34 1
11291 50 1
11292 19 1
11292 23 1
11293 189 1
11293 199 1
11294 55 1
11294 152 1
11295 119 1
11295 120 1
11296 120 1
11296 139 1
11297 11 1
11297 162 1
11298 7 1
11298 113 1
11299 21 1
11299 113 1
11300 212 1
11300 218 1
11301 62 1
11301 90 1
11302 9 1
11302 132 1
11303 131 1
11303 134 1
11304 131 1
11304 139 1
11305 128 1
11305 194 1
11306 84 1
11306 172 1
11307 213 1
11307 220 1
11308 21 1
11308 81 1
11308 105 1
11309 134 1
11309 137 1
11310 5 1
11310 95 1
11310 150 1
11311 213 1
11311 215 1
11312 115 1
11312 116 1
11313 204 1
11313 206 1
11314 2 1
11314 191 1
11315 155 1
11315 189 1
11316 1 1
11316 187 1
11317 127 1
11317 194 1
11318 121 1
11318 227 1
11319 6 1
11319 21 1
11319 81 1
11320 178 1
11320 191 1
11321 9 1
11321 178 1
11322 5 1
11322 75 1
11322 150 1
11323 71 1
11323 168 1
11323 188 1
11324 144 1
11324 195 1
11325 217 1
11325 221 1
11326 63 1
11326 70 1
11326 170 1
11327 142 1
11327 190 1
11328 119 1
11328 122 1
11329 122 1
11329 134 1
11330 0 1
11330 165 1
11331 0 1
11331 77 1
11332 0 1
11332 173 1
11333 4 1
11333 7 1
11334 4 1
11334 121 1
11335 157 1
11335 176 1
11336 100 1
11336 157 1
11337 164 1
11337 167 1
11337 174 1
11338 135 1
11338 194 1
11339 135 1
11339 140 1
11340 49 1
11340 86 1
11341 158 1
11341 163 1
11342 155 1
11342 190 1
11343 61 1
11343 181 1
11344 22 1
11344 23 1
11345 3 1
11345 5 1
11345 75 1
11345 150 1
11346 155 1
11346 170 1
11347 198 1
11347 199 1
11348 7 1
11348 89 1
11348 113 1
11349 7 1
11349 17 1
11349 89 1
11350 17 1
11350 105 1
11351 15 1
11351 69 1
11352 108 1
11352 109 1
11353 203 1
11353 205 1
11354 203 1
11354 226 1
11355 55 1
11355 152 1
11356 210 1
11356 211 1
11357 119 1
11357 120 1
11358 120 1
11358 139 1
11359 11 1
11359 162 1
11360 90 1
11360 115 1
11361 163 1
11361 168 1
11362 9 1
11362 132 1
11363 127 1
11363 128 1
11363 194 1
11364 78 1
11364 128 1
11365 8 1
11365 147 1
11366 6 1
11366 21 1
11366 105 1
11367 12 1
11367 14 1
11367 118 1
11368 134 1
11368 137 1
11369 115 1
11369 116 1
11370 6 1
11370 81 1
11370 115 1
11371 2 1
11371 178 1
11372 100 1
11372 155 1
11373 126 1
11373 230 1
11374 8 1
11374 78 1
11375 119 1
11375 143 1
11376 121 1
11376 227 1
11377 6 1
11377 21 1
11377 81 1
11378 117 1
11378 174 1
11379 71 1
11379 168 1
11380 18 1
11380 121 1
11381 63 1
11381 198 1
11381 199 1
11382 0 1
11382 165 1
11383 4 1
11383 18 1
11384 36 1
11384 37 1
11385 100 1
11385 157 1
11386 164 1
11386 167 1
11386 168 1
11387 22 1
11387 23 1
11388 48 1
11388 49 1
11389 49 1
11389 86 1
11390 155 1
11390 190 1
11391 100 1
11391 190 1
11392 61 1
11392 181 1
11393 106 1
11393 153 1
11394 3 1
11394 95 1
11395 3 1
11395 5 1
11395 150 1
11396 123 1
11396 140 1
11397 140 1
11397 147 1
11398 12 1
11398 170 1
11399 7 1
11399 17 1
11399 89 1
11400 174 1
11400 175 1
11401 175 1
11401 193 1
11402 17 1
11402 105 1
11403 15 1
11403 69 1
11404 203 1
11404 226 1
11405 55 1
11405 152 1
11406 210 1
11406 211 1
11407 11 1
11407 162 1
11408 7 1
11408 113 1
11409 90 1
11409 95 1
11410 117 1
11410 163 1
11411 123 1
11411 145 1
11412 13 1
11412 16 1
11413 201 1
11413 204 1
11414 8 1
11414 78 1
11414 147 1
11415 188 1
11415 192 1
11416 21 1
11416 81 1
11416 105 1
11417 105 1
11417 150 1
11418 6 1
11418 114 1
11419 134 1
11419 137 1
11420 115 1
11420 116 1
11421 2 1
11421 188 1
11422 2 1
11422 12 1
11423 126 1
11423 230 1
11424 60 1
11424 74 1
11425 6 1
11425 21 1
11425 81 1
11426 12 1
11426 178 1
11427 71 1
11427 191 1
11428 71 1
11428 188 1
11429 5 1
11429 75 1
11430 12 1
11430 52 1
11431 142 1
11431 190 1
11432 142 1
11432 157 1
11433 0 1
11433 173 1
11434 4 1
11434 113 1
11435 36 1
11435 107 1
11436 133 1
11436 135 1
11437 133 1
11437 134 1
11438 164 1
11438 167 1
11439 70 1
11439 167 1
11440 49 1
11440 152 1
11441 49 1
11441 86 1
11442 49 1
11442 106 1
11443 22 1
11443 23 1
11444 61 1
11444 181 1
11445 86 1
11445 153 1
11446 3 1
11446 150 1
11447 3 1
11447 5 1
11448 123 1
11448 140 1
11449 140 1
11449 145 1
11450 89 1
11450 105 1
11451 17 1
11451 89 1
11452 23 1
11452 183 1
11453 174 1
11453 175 1
11453 193 1
11454 106 1
11454 111 1
11455 108 1
11455 109 1
11456 165 1
11456 173 1
11457 55 1
11457 152 1
11458 210 1
11458 211 1
11459 11 1
11459 162 1
11460 215 1
11460 222 1
11461 186 1
11461 191 1
11462 16 1
11462 186 1
11463 8 1
11463 123 1
11463 139 1
11464 123 1
11464 194 1
11465 139 1
11465 145 1
11466 8 1
11466 139 1
11466 147 1
11467 21 1
11467 105 1
11468 134 1
11468 137 1
11469 71 1
11469 189 1
11470 1 1
11470 187 1
11471 6 1
11471 21 1
11471 81 1
11472 117 1
11472 191 1
11473 71 1
11473 188 1
11474 71 1
11474 184 1
11475 148 1
11475 166 1
11476 52 1
11476 191 1
11477 119 1
11477 122 1
11478 0 1
11478 77 1
11479 36 1
11479 37 1
11480 100 1
11480 155 1
11480 157 1
11481 22 1
11481 23 1
11482 49 1
11482 86 1
11483 49 1
11483 106 1
11484 31 1
11484 53 1
11485 61 1
11485 181 1
11486 72 1
11486 153 1
11487 73 1
11487 109 1
11488 23 1
11488 183 1
11489 174 1
11489 175 1
11489 193 1
11490 20 1
11490 28 1
11491 164 1
11491 193 1
11492 15 1
11492 191 1
11493 15 1
11493 69 1
11494 55 1
11494 56 1
11495 55 1
11495 72 1
11496 19 1
11496 23 1
11497 11 1
11497 162 1
11498 117 1
11498 162 1
11499 86 1
11499 107 1
11500 215 1
11500 222 1
11501 123 1
11501 147 1
11502 68 1
11502 74 1
11503 16 1
11503 155 1
11504 11 1
11504 13 1
11505 71 1
11505 192 1
11506 70 1
11506 192 1
11507 48 1
11507 130 1
11508 52 1
11508 100 1
11509 71 1
11509 189 1
11510 1 1
11510 187 1
11511 60 1
11511 74 1
11512 5 1
11512 150 1
11513 13 1
11513 117 1
11514 56 1
11514 152 1
11515 144 1
11515 195 1
11516 148 1
11516 166 1
11517 1 1
11517 161 1
11518 63 1
11518 198 1
11519 0 1
11519 170 1
11520 0 1
11520 52 1
11521 36 1
11521 37 1
11522 100 1
11522 157 1
11523 167 1
11523 170 1
11524 135 1
11524 143 1
11525 135 1
11525 227 1
11526 49 1
11526 86 1
11527 22 1
11527 23 1
11528 61 1
11528 181 1
11529 55 1
11529 153 1
11530 2 1
11530 170 1
11531 23 1
11531 183 1
11532 71 1
11532 175 1
11532 189 1
11533 70 1
11533 175 1
11533 189 1
11534 86 1
11534 111 1
11535 106 1
11535 111 1
11536 15 1
11536 155 1
11537 108 1
11537 109 1
11538 164 1
11538 173 1
11539 203 1
11539 226 1
11540 19 1
11540 23 1
11541 11 1
11541 162 1
11542 117 1
11542 162 1
11543 104 1
11543 107 1
11544 215 1
11544 222 1
11545 11 1
11545 163 1
11546 16 1
11546 186 1
11547 60 1
11547 68 1
11547 74 1
11548 2 1
11548 11 1
11549 220 1
11549 221 1
11550 70 1
11550 192 1
11551 188 1
11551 192 1
11552 2 1
11552 52 1
11553 161 1
11553 187 1
11554 1 1
11554 187 1
11555 137 1
11555 143 1
11556 121 1
11556 227 1
11557 81 1
11557 137 1
11558 6 1
11558 81 1
11559 10 1
11559 197 1
11560 71 1
11560 188 1
11561 164 1
11561 174 1
11562 101 1
11562 137 1
11563 144 1
11563 195 1
11564 148 1
11564 166 1
11565 63 1
11565 198 1
11566 0 1
11566 63 1
11567 0 1
11567 117 1
11568 0 1
11568 2 1
11569 39 1
11569 65 1
11570 164 1
11570 167 1
11571 49 1
11571 86 1
11572 49 1
11572 106 1
11573 61 1
11573 181 1
11574 26 1
11574 27 1
11575 55 1
11575 153 1
11576 3 1
11576 75 1
11577 15 1
11577 191 1
11578 109 1
11578 110 1
11579 203 1
11579 226 1
11580 55 1
11580 152 1
11581 55 1
11581 106 1
11582 19 1
11582 23 1
11583 40 1
11583 67 1
11584 162 1
11584 186 1
11585 215 1
11585 222 1
11586 90 1
11586 116 1
11587 11 1
11587 186 1
11588 201 1
11588 204 1
11589 215 1
11589 220 1
11590 81 1
11590 105 1
11591 69 1
11591 191 1
11592 214 1
11592 215 1
11593 6 1
11593 115 1
11594 76 1
11594 112 1
11595 77 1
11595 176 1
11596 21 1
11596 189 1
11597 24 1
11597 230 1
11598 70 1
11598 71 1
11599 71 1
11599 188 1
11600 56 1
11600 152 1
11601 148 1
11601 166 1
11602 117 1
11602 142 1
11602 190 1
11603 119 1
11603 122 1
11604 0 1
11604 2 1
11605 36 1
11605 37 1
11606 39 1
11606 65 1
11607 164 1
11607 167 1
11608 49 1
11608 86 1
11608 111 1
11609 61 1
11609 181 1
11610 26 1
11610 27 1
11611 152 1
11611 153 1
11612 55 1
11612 153 1
11613 123 1
11613 140 1
11614 170 1
11614 198 1
11615 75 1
11615 89 1
11615 113 1
11616 71 1
11616 175 1
11617 174 1
11617 175 1
11618 17 1
11618 18 1
11619 165 1
11619 193 1
11620 109 1
11620 110 1
11621 203 1
11621 226 1
11622 104 1
11622 110 1
11623 55 1
11623 108 1
11624 19 1
11624 23 1
11625 32 1
11625 67 1
11626 11 1
11626 16 1
11626 162 1
11627 16 1
11627 162 1
11627 186 1
11628 107 1
11628 130 1
11629 215 1
11629 222 1
11630 13 1
11630 81 1
11630 186 1
11631 128 1
11631 194 1
11632 220 1
11632 221 1
11633 213 1
11633 220 1
11634 81 1
11634 105 1
11635 14 1
11635 176 1
11636 95 1
11636 114 1
11637 114 1
11637 150 1
11638 6 1
11638 115 1
11639 76 1
11639 112 1
11640 1 1
11640 187 1
11641 7 1
11641 116 1
11642 60 1
11642 74 1
11643 126 1
11643 230 1
11644 121 1
11644 227 1
11645 21 1
11645 227 1
11646 52 1
11646 81 1
11647 10 1
11647 178 1
11648 21 1
11648 150 1
11649 56 1
11649 152 1
11650 108 1
11650 112 1
11651 70 1
11651 188 1
11652 148 1
11652 166 1
11653 142 1
11653 190 1
11654 117 1
11654 142 1
11655 127 1
11655 209 1
11656 4 1
11656 150 1
11657 4 1
11657 75 1
11658 36 1
11658 37 1
11659 164 1
11659 167 1
11660 158 1
11660 163 1
11661 26 1
11661 27 1
11662 55 1
11662 153 1
11663 72 1
11663 153 1
11664 170 1
11664 188 1
11665 73 1
11665 109 1
11665 110 1
11666 89 1
11666 113 1
11667 24 1
11667 141 1
11668 174 1
11668 175 1
11668 193 1
11669 70 1
11669 175 1
11670 203 1
11670 226 1
11671 19 1
11671 23 1
11672 77 1
11672 199 1
11673 75 1
11673 113 1
11674 90 1
11674 116 1
11675 6 1
11675 189 1
11675 192 1
11676 95 1
11676 114 1
11677 69 1
11677 191 1
11678 78 1
11678 139 1
11679 12 1
11679 115 1
11680 204 1
11680 206 1
11681 1 1
11681 187 1
11682 7 1
11682 116 1
11682 150 1
11683 71 1
11683 81 1
11684 52 1
11684 81 1
11685 214 1
11685 217 1
11686 216 1
11686 223 1
11687 21 1
11687 116 1
11687 150 1
11688 71 1
11688 188 1
11689 21 1
11689 121 1
11690 148 1
11690 166 1
11691 63 1
11691 176 1
11692 142 1
11692 190 1
11693 4 1
11693 14 1
11694 4 1
11694 75 1
11695 36 1
11695 37 1
11696 36 1
11696 72 1
11697 39 1
11697 65 1
11698 164 1
11698 167 1
11699 49 1
11699 86 1
11699 111 1
11700 61 1
11700 181 1
11701 26 1
11701 27 1
11702 108 1
11702 153 1
11703 170 1
11703 198 1
11704 73 1
11704 109 1
11705 89 1
11705 113 1
11706 174 1
11706 175 1
11707 175 1
11707 193 1
11708 15 1
11708 191 1
11709 109 1
11709 110 1
11710 203 1
11710 226 1
11711 19 1
11711 23 1
11712 77 1
11712 199 1
11713 11 1
11713 117 1
11713 162 1
11714 215 1
11714 222 1
11715 71 1
11715 163 1
11715 188 1
11716 117 1
11716 163 1
11717 13 1
11717 52 1
11717 186 1
11718 139 1
11718 145 1
11719 84 1
11719 172 1
11720 11 1
11720 176 1
11721 220 1
11721 221 1
11722 6 1
11722 70 1
11722 189 1
11722 192 1
11723 105 1
11723 178 1
11724 12 1
11724 14 1
11725 86 1
11725 130 1
11726 95 1
11726 114 1
11727 69 1
11727 191 1
11728 214 1
11728 215 1
11729 213 1
11729 215 1
11730 204 1
11730 206 1
11731 76 1
11731 112 1
11731 152 1
11732 56 1
11732 76 1
11733 12 1
11733 189 1
11734 72 1
11734 130 1
11735 119 1
11735 194 1
11736 137 1
11736 155 1
11737 165 1
11737 178 1
11738 116 1
11738 121 1
11739 148 1
11739 166 1
11740 72 1
11740 106 1
11741 63 1
11741 162 1
11742 142 1
11742 190 1
11743 127 1
11743 143 1
11743 209 1
11744 36 1
11744 37 1
11745 39 1
11745 65 1
11746 100 1
11746 157 1
11747 132 1
11747 133 1
11748 120 1
11748 133 1
11749 123 1
11749 133 1
11750 158 1
11750 163 1
11751 49 1
11751 86 1
11751 111 1
11752 61 1
11752 181 1
11753 124 1
11753 136 1
11754 26 1
11754 27 1
11755 109 1
11755 153 1
11756 55 1
11756 153 1
11757 3 1
11757 116 1
11758 3 1
11758 90 1
11759 123 1
11759 140 1
11760 170 1
11760 176 1
11761 73 1
11761 108 1
11762 89 1
11762 113 1
11763 174 1
11763 175 1
11763 193 1
11764 15 1
11764 69 1
11765 173 1
11765 178 1
11766 203 1
11766 226 1
11767 48 1
11767 55 1
11768 55 1
11768 104 1
11769 19 1
11769 23 1
11770 78 1
11770 120 1
11771 11 1
11771 162 1
11772 117 1
11772 162 1
11773 71 1
11773 163 1
11773 188 1
11774 163 1
11774 188 1
11774 192 1
11775 131 1
11775 134 1
11776 16 1
11776 186 1
11777 84 1
11777 172 1
11778 220 1
11778 221 1
11779 8 1
11779 147 1
11780 14 1
11780 18 1
11781 12 1
11781 14 1
11782 95 1
11782 114 1
11783 213 1
11783 215 1
11784 204 1
11784 206 1
11785 76 1
11785 112 1
11785 152 1
11786 6 1
11786 70 1
11786 189 1
11787 216 1
11787 226 1
11788 161 1
11788 187 1
11789 1 1
11789 187 1
11790 137 1
11790 143 1
11791 216 1
11791 223 1
11792 116 1
11792 121 1
11793 148 1
11793 166 1
11794 63 1
11794 158 1
11794 163 1
11795 16 1
11795 142 1
11796 119 1
11796 122 1
11796 127 1
11797 137 1
11797 209 1
11798 127 1
11798 209 1
11799 36 1
11799 37 1
11800 20 1
11800 28 1
11800 39 1
11801 100 1
11801 157 1
11802 120 1
11802 132 1
11802 133 1
11803 101 1
11803 135 1
11804 49 1
11804 106 1
11804 111 1
11805 22 1
11805 23 1
11806 61 1
11806 181 1
11807 76 1
11807 153 1
11808 55 1
11808 153 1
11809 3 1
11809 81 1
11809 116 1
11810 3 1
11810 90 1
11811 129 1
11811 149 1
11812 8 1
11812 123 1
11812 140 1
11813 188 1
11813 198 1
11814 73 1
11814 108 1
11815 73 1
11815 110 1
11816 89 1
11816 113 1
11817 86 1
11817 111 1
11818 17 1
11818 81 1
11819 174 1
11819 193 1
11820 109 1
11820 110 1
11821 164 1
