1170 164
1107 89 1
1108 6 1
1108 7 1
1109 14 1
1109 83 1
1109 99 1
1110 156 1
1110 157 1
1111 31 1
1111 156 1
1112 31 1
1112 158 1
1113 8 1
1113 9 1
1114 10 1
1114 11 1
1115 10 1
1115 87 1
1116 63 1
1116 92 1
1116 108 1
1117 149 1
1117 151 1
1118 17 1
1118 132 1
1119 101 1
1119 127 1
1120 127 1
1120 148 1
1121 18 1
1121 19 1
1122 56 1
1122 65 1
1122 148 1
1123 138 1
1123 159 1
1124 22 1
1124 23 1
1124 24 1
1125 76 1
1125 78 1
1126 29 1
1126 30 1
1127 93 1
1127 160 1
1128 41 1
1128 131 1
1129 33 1
1129 34 1
1130 61 1
1130 147 1
1131 6 1
1131 39 1
1132 41 1
1132 50 1
1133 139 1
1133 146 1
1134 44 1
1134 45 1
1135 97 1
1135 98 1
1136 74 1
1136 98 1
1137 46 1
1137 47 1
1138 71 1
1138 81 1
1138 82 1
1139 81 1
1139 102 1
1140 26 1
1140 51 1
1141 19 1
1141 100 1
1142 155 1
1142 160 1
1143 35 1
1143 52 1
1144 40 1
1144 53 1
1145 71 1
1145 107 1
1146 72 1
1146 73 1
1147 57 1
1147 58 1
1148 88 1
1148 89 1
1149 6 1
1149 7 1
1150 94 1
1150 156 1
1151 14 1
1151 83 1
1151 99 1
1152 8 1
1152 9 1
1153 2 1
1153 8 1
1153 71 1
1154 10 1
1154 11 1
1155 63 1
1155 92 1
1156 63 1
1156 108 1
1157 17 1
1157 132 1
1158 31 1
1158 127 1
1159 18 1
1159 19 1
1160 21 1
1160 140 1
1161 22 1
1161 23 1
1161 24 1
1162 16 1
1162 77 1
1163 25 1
1163 51 1
1164 76 1
1164 161 1
1165 76 1
1165 78 1
1166 157 1
1166 162 1
1167 67 1
1167 131 1
1168 29 1
1168 30 1
1169 68 1
1169 163 1
